Year,Month,YearMonth,Prison,type,Incidents
2016,February,01/02/2016,Exeter,assault,19
2016,February,01/02/2016,Exeter,selfharm,37
2016,February,01/02/2016,Featherstone,assault,15
2016,February,01/02/2016,Featherstone,selfharm,8
2016,February,01/02/2016,Feltham,assault,53
2016,February,01/02/2016,Feltham,selfharm,5
2016,February,01/02/2016,Forest Bank,assault,34
2016,February,01/02/2016,Forest Bank,selfharm,55
2016,February,01/02/2016,Foston Hall,assault,3
2016,February,01/02/2016,Foston Hall,selfharm,32
2016,February,01/02/2016,Frankland,assault,9
2016,February,01/02/2016,Frankland,selfharm,27
2016,February,01/02/2016,Full Sutton,assault,6
2016,February,01/02/2016,Full Sutton,selfharm,13
2016,February,01/02/2016,Garth,assault,13
2016,February,01/02/2016,Garth,selfharm,16
2016,February,01/02/2016,Gartree,assault,7
2016,February,01/02/2016,Gartree,selfharm,16
2016,February,01/02/2016,Glen Parva,assault,34
2016,February,01/02/2016,Glen Parva,selfharm,59
2016,February,01/02/2016,Grendon/Spring Hill,assault,3
2016,February,01/02/2016,Grendon/Spring Hill,selfharm,2
2016,February,01/02/2016,Guys Marsh,assault,20
2016,February,01/02/2016,Guys Marsh,selfharm,21
2016,February,01/02/2016,Haverigg,assault,8
2016,February,01/02/2016,Haverigg,selfharm,17
2016,February,01/02/2016,Hewell,assault,42
2016,February,01/02/2016,Hewell,selfharm,30
2016,February,01/02/2016,High Down,assault,17
2016,February,01/02/2016,High Down,selfharm,24
2016,February,01/02/2016,Highpoint,assault,34
2016,February,01/02/2016,Highpoint,selfharm,36
2016,February,01/02/2016,Hindley,assault,17
2016,February,01/02/2016,Hindley,selfharm,16
2016,February,01/02/2016,Holloway,assault,12
2016,February,01/02/2016,Holloway,selfharm,98
2016,February,01/02/2016,Holme House,assault,16
2016,February,01/02/2016,Holme House,selfharm,31
2016,February,01/02/2016,Hull,assault,22
2016,February,01/02/2016,Hull,selfharm,29
2016,February,01/02/2016,Humber,assault,18
2016,February,01/02/2016,Humber,selfharm,48
2016,February,01/02/2016,Huntercombe,assault,2
2016,February,01/02/2016,Huntercombe,selfharm,13
2016,February,01/02/2016,Isis,assault,33
2016,February,01/02/2016,Isis,selfharm,14
2016,February,01/02/2016,Isle of Wight,assault,8
2016,February,01/02/2016,Isle of Wight,selfharm,33
2016,February,01/02/2016,Kennet,assault,8
2016,February,01/02/2016,Kennet,selfharm,1
2016,February,01/02/2016,Kirkham,assault,1
2016,February,01/02/2016,Lancaster Farms,assault,10
2016,February,01/02/2016,Lancaster Farms,selfharm,5
2016,February,01/02/2016,Leeds,assault,27
2016,February,01/02/2016,Leeds,selfharm,36
2016,February,01/02/2016,Leicester,assault,15
2016,February,01/02/2016,Leicester,selfharm,15
2016,February,01/02/2016,Lewes,assault,11
2016,February,01/02/2016,Lewes,selfharm,12
2016,February,01/02/2016,Leyhill,selfharm,1
2016,February,01/02/2016,Lincoln,assault,19
2016,February,01/02/2016,Lincoln,selfharm,34
2016,February,01/02/2016,Lindholme,assault,28
2016,February,01/02/2016,Lindholme,selfharm,40
2016,February,01/02/2016,Littlehey,assault,7
2016,February,01/02/2016,Littlehey,selfharm,18
2016,February,01/02/2016,Liverpool,assault,28
2016,February,01/02/2016,Liverpool,selfharm,38
2016,February,01/02/2016,Long Lartin,assault,4
2016,February,01/02/2016,Long Lartin,selfharm,10
2016,February,01/02/2016,Low Newton,assault,7
2016,February,01/02/2016,Low Newton,selfharm,45
2016,February,01/02/2016,Lowdham Grange,assault,25
2016,February,01/02/2016,Lowdham Grange,selfharm,17
2016,February,01/02/2016,Maidstone,assault,4
2016,February,01/02/2016,Maidstone,selfharm,13
2016,February,01/02/2016,Manchester,assault,23
2016,February,01/02/2016,Manchester,selfharm,18
2016,February,01/02/2016,Moorland,assault,32
2016,February,01/02/2016,Moorland,selfharm,43
2016,February,01/02/2016,Moorland Open (Hatfield),assault,1
2016,February,01/02/2016,Morton Hall,assault,10
2016,February,01/02/2016,Morton Hall,selfharm,14
2016,February,01/02/2016,Mount,assault,19
2016,February,01/02/2016,Mount,selfharm,41
2016,February,01/02/2016,New Hall,assault,3
2016,February,01/02/2016,New Hall,selfharm,66
2016,February,01/02/2016,North Sea Camp,assault,1
2016,February,01/02/2016,Northumberland,assault,23
2016,February,01/02/2016,Northumberland,selfharm,41
2016,February,01/02/2016,Norwich,assault,21
2016,February,01/02/2016,Norwich,selfharm,32
2016,February,01/02/2016,Nottingham,assault,26
2016,February,01/02/2016,Nottingham,selfharm,34
2016,February,01/02/2016,Oakwood,assault,45
2016,February,01/02/2016,Oakwood,selfharm,90
2016,February,01/02/2016,Onley,assault,25
2016,February,01/02/2016,Onley,selfharm,30
2016,February,01/02/2016,Parc,assault,53
2016,February,01/02/2016,Parc,selfharm,105
2016,February,01/02/2016,Pentonville,assault,34
2016,February,01/02/2016,Pentonville,selfharm,57
2016,February,01/02/2016,Peterborough,assault,37
2016,February,01/02/2016,Peterborough,selfharm,128
2016,February,01/02/2016,Portland,assault,16
2016,February,01/02/2016,Portland,selfharm,13
2016,February,01/02/2016,Preston,assault,22
2016,February,01/02/2016,Preston,selfharm,15
2016,February,01/02/2016,Ranby,assault,30
2016,February,01/02/2016,Ranby,selfharm,37
2016,February,01/02/2016,Risley,assault,16
2016,February,01/02/2016,Risley,selfharm,33
2016,February,01/02/2016,Rochester,assault,23
2016,February,01/02/2016,Rochester,selfharm,18
2016,February,01/02/2016,Rye Hill,assault,8
2016,February,01/02/2016,Rye Hill,selfharm,39
2016,February,01/02/2016,Send,assault,2
2016,February,01/02/2016,Send,selfharm,10
2016,February,01/02/2016,Sheppey: Elmley,assault,12
2016,February,01/02/2016,Sheppey: Swaleside,assault,14
2016,February,01/02/2016,Sheppey: Swaleside,selfharm,5
2016,February,01/02/2016,Stafford,assault,3
2016,February,01/02/2016,Stafford,selfharm,9
2016,February,01/02/2016,Stocken,assault,9
2016,February,01/02/2016,Stocken,selfharm,11
2016,February,01/02/2016,Stoke Heath,assault,10
2016,February,01/02/2016,Stoke Heath,selfharm,18
2016,February,01/02/2016,Styal,assault,14
2016,February,01/02/2016,Styal,selfharm,46
2016,February,01/02/2016,Sudbury,assault,1
2016,February,01/02/2016,Swansea,selfharm,13
2016,February,01/02/2016,Swinfen Hall,assault,23
2016,February,01/02/2016,Swinfen Hall,selfharm,57
2016,February,01/02/2016,Thameside,assault,59
2016,February,01/02/2016,Thameside,selfharm,42
2016,February,01/02/2016,Usk\Prescoed,assault,1
2016,February,01/02/2016,Usk\Prescoed,selfharm,2
2016,February,01/02/2016,Verne,assault,4
2016,February,01/02/2016,Verne,selfharm,4
2016,February,01/02/2016,Wakefield,assault,5
2016,February,01/02/2016,Wakefield,selfharm,16
2016,February,01/02/2016,Wandsworth,assault,18
2016,February,01/02/2016,Wandsworth,selfharm,6
2016,February,01/02/2016,Warren Hill,assault,1
2016,February,01/02/2016,Wayland,assault,10
2016,February,01/02/2016,Wayland,selfharm,51
2016,February,01/02/2016,Wealstun,assault,11
2016,February,01/02/2016,Wealstun,selfharm,13
2016,February,01/02/2016,Werrington,assault,26
2016,February,01/02/2016,Werrington,selfharm,10
2016,February,01/02/2016,Wetherby,assault,37
2016,February,01/02/2016,Wetherby,selfharm,25
2016,February,01/02/2016,Whatton,assault,2
2016,February,01/02/2016,Whatton,selfharm,17
2016,February,01/02/2016,Whitemoor,assault,4
2016,February,01/02/2016,Whitemoor,selfharm,20
2016,February,01/02/2016,Winchester,assault,22
2016,February,01/02/2016,Winchester,selfharm,37
2016,February,01/02/2016,Woodhill,assault,14
2016,February,01/02/2016,Woodhill,selfharm,37
2016,February,01/02/2016,Wormwood Scrubs,assault,27
2016,February,01/02/2016,Wormwood Scrubs,selfharm,14
2016,February,01/02/2016,Wymott,assault,4
2016,February,01/02/2016,Wymott,selfharm,16
2016,January,01/01/2016,Altcourse,assault,44
2016,January,01/01/2016,Altcourse,selfharm,82
2016,January,01/01/2016,Ashfield,assault,1
2016,January,01/01/2016,Ashfield,selfharm,2
2016,January,01/01/2016,Askham Grange,selfharm,1
2016,January,01/01/2016,Aylesbury,assault,21
2016,January,01/01/2016,Aylesbury,selfharm,19
2016,January,01/01/2016,Bedford,assault,14
2016,January,01/01/2016,Bedford,selfharm,13
2016,January,01/01/2016,Belmarsh,assault,22
2016,January,01/01/2016,Belmarsh,selfharm,16
2016,January,01/01/2016,Birmingham,assault,54
2016,January,01/01/2016,Birmingham,selfharm,34
2016,January,01/01/2016,Brinsford,assault,31
2016,January,01/01/2016,Brinsford,selfharm,24
2016,January,01/01/2016,Bristol,assault,17
2016,January,01/01/2016,Bristol,selfharm,7
2016,January,01/01/2016,Brixton,assault,13
2016,January,01/01/2016,Brixton,selfharm,5
2016,January,01/01/2016,Bronzefield,assault,12
2016,January,01/01/2016,Bronzefield,selfharm,99
2016,January,01/01/2016,Buckley Hall,assault,6
2016,January,01/01/2016,Buckley Hall,selfharm,9
2016,January,01/01/2016,Bullingdon,assault,16
2016,January,01/01/2016,Bullingdon,selfharm,28
2016,January,01/01/2016,Bure,assault,3
2016,January,01/01/2016,Bure,selfharm,5
2016,January,01/01/2016,Cardiff,assault,23
2016,January,01/01/2016,Cardiff,selfharm,24
2016,January,01/01/2016,Channings Wood,assault,17
2016,January,01/01/2016,Channings Wood,selfharm,14
2016,January,01/01/2016,Chelmsford,assault,30
2016,January,01/01/2016,Chelmsford,selfharm,65
2016,January,01/01/2016,Coldingley,assault,9
2016,January,01/01/2016,Coldingley,selfharm,9
2016,January,01/01/2016,Cookham Wood,assault,46
2016,January,01/01/2016,Dartmoor,assault,4
2016,January,01/01/2016,Dartmoor,selfharm,3
2016,January,01/01/2016,Deerbolt,assault,30
2016,January,01/01/2016,Deerbolt,selfharm,14
2016,January,01/01/2016,Doncaster,assault,59
2016,January,01/01/2016,Doncaster,selfharm,54
2016,January,01/01/2016,Dovegate,assault,10
2016,January,01/01/2016,Dovegate,selfharm,40
2016,January,01/01/2016,Drake Hall,assault,2
2016,January,01/01/2016,Drake Hall,selfharm,22
2016,January,01/01/2016,Durham,assault,21
2016,January,01/01/2016,Durham,selfharm,26
2016,January,01/01/2016,East Sutton Park,selfharm,2
2016,January,01/01/2016,Eastwood Park,assault,12
2016,January,01/01/2016,Eastwood Park,selfharm,215
2016,January,01/01/2016,Erlestoke,assault,8
2016,January,01/01/2016,Erlestoke,selfharm,14
2016,January,01/01/2016,Escort Areas,assault,11
2016,January,01/01/2016,Escort Areas,selfharm,43
2016,January,01/01/2016,Exeter,assault,18
2016,January,01/01/2016,Exeter,selfharm,21
2016,January,01/01/2016,Featherstone,assault,12
2016,January,01/01/2016,Featherstone,selfharm,24
2016,January,01/01/2016,Feltham,assault,44
2016,January,01/01/2016,Feltham,selfharm,11
2016,January,01/01/2016,Ford,assault,1
2016,January,01/01/2016,Forest Bank,assault,33
2016,January,01/01/2016,Forest Bank,selfharm,58
2016,January,01/01/2016,Foston Hall,assault,8
2016,January,01/01/2016,Foston Hall,selfharm,46
2016,January,01/01/2016,Frankland,assault,10
2016,January,01/01/2016,Frankland,selfharm,29
2016,January,01/01/2016,Full Sutton,assault,3
2016,January,01/01/2016,Full Sutton,selfharm,30
2016,January,01/01/2016,Garth,assault,17
2016,January,01/01/2016,Garth,selfharm,16
2016,January,01/01/2016,Gartree,assault,3
2016,January,01/01/2016,Gartree,selfharm,20
2016,January,01/01/2016,Glen Parva,assault,37
2016,January,01/01/2016,Glen Parva,selfharm,53
2016,January,01/01/2016,Grendon/Spring Hill,assault,1
2016,January,01/01/2016,Grendon/Spring Hill,selfharm,1
2016,January,01/01/2016,Guys Marsh,assault,11
2016,January,01/01/2016,Guys Marsh,selfharm,11
2016,January,01/01/2016,Haverigg,assault,15
2016,January,01/01/2016,Haverigg,selfharm,24
2016,January,01/01/2016,Hewell,assault,30
2016,January,01/01/2016,Hewell,selfharm,32
2016,January,01/01/2016,High Down,assault,28
2016,January,01/01/2016,High Down,selfharm,18
2016,January,01/01/2016,Highpoint,assault,30
2016,January,01/01/2016,Highpoint,selfharm,48
2016,January,01/01/2016,Hindley,assault,27
2016,January,01/01/2016,Hindley,selfharm,15
2016,January,01/01/2016,Holloway,assault,6
2016,January,01/01/2016,Holloway,selfharm,104
2016,January,01/01/2016,Holme House,assault,14
2016,January,01/01/2016,Holme House,selfharm,20
2016,January,01/01/2016,Hull,assault,21
2016,January,01/01/2016,Hull,selfharm,41
2016,January,01/01/2016,Humber,assault,16
2016,January,01/01/2016,Humber,selfharm,55
2016,January,01/01/2016,Huntercombe,assault,4
2016,January,01/01/2016,Huntercombe,selfharm,1
2016,January,01/01/2016,Isis,assault,26
2016,January,01/01/2016,Isis,selfharm,5
2016,January,01/01/2016,Isle of Wight,assault,11
2016,January,01/01/2016,Isle of Wight,selfharm,19
2016,January,01/01/2016,Kennet,assault,3
2016,January,01/01/2016,Kennet,selfharm,4
2016,January,01/01/2016,Kirkham,assault,2
2016,January,01/01/2016,Lancaster Farms,assault,13
2016,January,01/01/2016,Lancaster Farms,selfharm,6
2016,January,01/01/2016,Leeds,assault,23
2016,January,01/01/2016,Leeds,selfharm,35
2016,January,01/01/2016,Leicester,assault,9
2016,January,01/01/2016,Leicester,selfharm,39
2016,January,01/01/2016,Lewes,assault,16
2016,January,01/01/2016,Lewes,selfharm,11
2016,January,01/01/2016,Leyhill,selfharm,1
2016,January,01/01/2016,Lincoln,assault,14
2016,January,01/01/2016,Lincoln,selfharm,32
2016,January,01/01/2016,Lindholme,assault,25
2016,January,01/01/2016,Lindholme,selfharm,53
2016,January,01/01/2016,Littlehey,assault,6
2016,January,01/01/2016,Littlehey,selfharm,24
2016,January,01/01/2016,Liverpool,assault,17
2016,January,01/01/2016,Liverpool,selfharm,14
2016,January,01/01/2016,Long Lartin,assault,5
2016,January,01/01/2016,Long Lartin,selfharm,12
2016,January,01/01/2016,Low Newton,assault,4
2016,January,01/01/2016,Low Newton,selfharm,69
2016,January,01/01/2016,Lowdham Grange,assault,16
2016,January,01/01/2016,Lowdham Grange,selfharm,13
2016,January,01/01/2016,Maidstone,assault,8
2016,January,01/01/2016,Maidstone,selfharm,12
2016,January,01/01/2016,Manchester,assault,29
2016,January,01/01/2016,Manchester,selfharm,22
2016,January,01/01/2016,Moorland,assault,35
2016,January,01/01/2016,Moorland,selfharm,39
2016,January,01/01/2016,Moorland Open (Hatfield),assault,1
2016,January,01/01/2016,Morton Hall,assault,7
2016,January,01/01/2016,Morton Hall,selfharm,15
2016,January,01/01/2016,Mount,assault,27
2016,January,01/01/2016,Mount,selfharm,21
2016,January,01/01/2016,New Hall,assault,3
2016,January,01/01/2016,New Hall,selfharm,37
2016,January,01/01/2016,North Sea Camp,assault,1
2016,January,01/01/2016,Northumberland,assault,26
2016,January,01/01/2016,Northumberland,selfharm,41
2016,January,01/01/2016,Norwich,assault,18
2016,January,01/01/2016,Norwich,selfharm,23
2016,January,01/01/2016,Nottingham,assault,37
2016,January,01/01/2016,Nottingham,selfharm,36
2016,January,01/01/2016,Oakwood,assault,24
2016,January,01/01/2016,Oakwood,selfharm,93
2016,January,01/01/2016,Onley,assault,17
2016,January,01/01/2016,Onley,selfharm,18
2016,January,01/01/2016,Parc,assault,60
2016,January,01/01/2016,Parc,selfharm,98
2016,January,01/01/2016,Pentonville,assault,39
2016,January,01/01/2016,Pentonville,selfharm,58
2016,January,01/01/2016,Peterborough,assault,40
2016,January,01/01/2016,Peterborough,selfharm,132
2016,January,01/01/2016,Portland,assault,24
2016,January,01/01/2016,Portland,selfharm,18
2016,January,01/01/2016,Preston,assault,26
2016,January,01/01/2016,Preston,selfharm,16
2016,January,01/01/2016,Ranby,assault,31
2016,January,01/01/2016,Ranby,selfharm,39
2016,January,01/01/2016,Risley,assault,14
2016,January,01/01/2016,Risley,selfharm,17
2016,January,01/01/2016,Rochester,assault,21
2016,January,01/01/2016,Rochester,selfharm,21
2016,January,01/01/2016,Rye Hill,assault,12
2016,January,01/01/2016,Rye Hill,selfharm,45
2016,January,01/01/2016,Send,assault,2
2016,January,01/01/2016,Send,selfharm,16
2016,January,01/01/2016,Sheppey: Elmley,assault,27
2016,January,01/01/2016,Sheppey: Elmley,selfharm,2
2016,January,01/01/2016,Sheppey: Swaleside,assault,16
2016,January,01/01/2016,Sheppey: Swaleside,selfharm,13
2016,January,01/01/2016,Stafford,assault,3
2016,January,01/01/2016,Stafford,selfharm,12
2016,January,01/01/2016,Stocken,assault,13
2016,January,01/01/2016,Stocken,selfharm,14
2016,January,01/01/2016,Stoke Heath,assault,19
2016,January,01/01/2016,Stoke Heath,selfharm,16
2016,January,01/01/2016,Styal,assault,11
2016,January,01/01/2016,Styal,selfharm,31
2016,January,01/01/2016,Sudbury,selfharm,1
2016,January,01/01/2016,Swansea,assault,4
2016,January,01/01/2016,Swansea,selfharm,8
2016,January,01/01/2016,Swinfen Hall,assault,22
2016,January,01/01/2016,Swinfen Hall,selfharm,40
2016,January,01/01/2016,Thameside,assault,46
2016,January,01/01/2016,Thameside,selfharm,52
2016,January,01/01/2016,Thorn Cross,assault,1
2016,January,01/01/2016,Usk\Prescoed,assault,1
2016,January,01/01/2016,Usk\Prescoed,selfharm,1
2016,January,01/01/2016,Verne,assault,1
2016,January,01/01/2016,Verne,selfharm,5
2016,January,01/01/2016,Wakefield,assault,4
2016,January,01/01/2016,Wakefield,selfharm,25
2016,January,01/01/2016,Wandsworth,assault,17
2016,January,01/01/2016,Wandsworth,selfharm,9
2016,January,01/01/2016,Warren Hill,selfharm,1
2016,January,01/01/2016,Wayland,assault,21
2016,January,01/01/2016,Wayland,selfharm,32
2016,January,01/01/2016,Wealstun,assault,22
2016,January,01/01/2016,Wealstun,selfharm,19
2016,January,01/01/2016,Werrington,assault,40
2016,January,01/01/2016,Werrington,selfharm,4
2016,January,01/01/2016,Wetherby,assault,52
2016,January,01/01/2016,Wetherby,selfharm,39
2016,January,01/01/2016,Whatton,assault,7
2016,January,01/01/2016,Whatton,selfharm,27
2016,January,01/01/2016,Whitemoor,assault,2
2016,January,01/01/2016,Whitemoor,selfharm,37
2016,January,01/01/2016,Winchester,assault,16
2016,January,01/01/2016,Winchester,selfharm,14
2016,January,01/01/2016,Woodhill,assault,27
2016,January,01/01/2016,Woodhill,selfharm,48
2016,January,01/01/2016,Wormwood Scrubs,assault,28
2016,January,01/01/2016,Wormwood Scrubs,selfharm,14
2016,January,01/01/2016,Wymott,assault,8
2016,January,01/01/2016,Wymott,selfharm,8
2016,July,01/07/2016,Altcourse,assault,45
2016,July,01/07/2016,Altcourse,selfharm,117
2016,July,01/07/2016,Ashfield,selfharm,6
2016,July,01/07/2016,Aylesbury,assault,45
2016,July,01/07/2016,Aylesbury,selfharm,25
2016,July,01/07/2016,Bedford,assault,32
2016,July,01/07/2016,Bedford,selfharm,33
2016,July,01/07/2016,Belmarsh,assault,21
2016,July,01/07/2016,Belmarsh,selfharm,14
2016,July,01/07/2016,Birmingham,assault,83
2016,July,01/07/2016,Birmingham,selfharm,86
2016,July,01/07/2016,Brinsford,assault,29
2016,July,01/07/2016,Brinsford,selfharm,67
2016,July,01/07/2016,Bristol,assault,29
2016,July,01/07/2016,Bristol,selfharm,31
2016,July,01/07/2016,Brixton,assault,6
2016,July,01/07/2016,Brixton,selfharm,5
2016,July,01/07/2016,Bronzefield,assault,16
2016,July,01/07/2016,Bronzefield,selfharm,83
2016,July,01/07/2016,Buckley Hall,assault,8
2016,July,01/07/2016,Buckley Hall,selfharm,23
2016,July,01/07/2016,Bullingdon,assault,28
2016,July,01/07/2016,Bullingdon,selfharm,28
2016,July,01/07/2016,Bure,assault,6
2016,July,01/07/2016,Bure,selfharm,10
2016,July,01/07/2016,Cardiff,assault,20
2016,July,01/07/2016,Cardiff,selfharm,19
2016,July,01/07/2016,Channings Wood,assault,10
2016,July,01/07/2016,Channings Wood,selfharm,9
